playerFullName,PitchType,playerId,Vel,IndVertBrk,HorzBrk,Spin,Extension,RelH (ft),RelS (ft),norm_HorzBrk,norm_RelS,Vel_primary,IndVertBrk_primary,norm_HorzBrk_primary,vel_diff,ivb_diff,hb_diff,predicted_xPitchRV/P,PitchNo,group_mean,group_std,CLASS+,Count
"Tookoian, Sam",CH,702494.0,87.27578,14.93912,11.130675,1958.7997015,6.618035,5.998659999999999,2.8200000000000003,11.130675,2.8200000000000003,93.78021780487803,16.349135365853655,0.4751814634146342,-6.504437804878052,-1.4100153658536545,10.655493536585368,0.01003802151494655,245.0,0.0057302139408229,0.0094398261837037,104.56343950650319,2.0
"Tookoian, Sam",CU,702494.0,81.72716333333334,-1.6041816666666666,-14.073825,2265.8413975,5.852865,6.093203333333332,2.599466666666667,-14.073825,2.599466666666667,93.78021780487803,16.349135365853655,0.47518146341463413,-12.053054471544714,-17.95331703252032,-14.549006463414635,0.01100345072192075,240.83333333333334,0.0038883046970989,0.0075667092185874,109.4032238047996,6.0
"Tookoian, Sam",SL,702494.0,85.29343032258065,1.252003870967742,-7.952057741935484,2094.86386016129,5.860105483870968,6.1640245161290315,2.5635509677419352,-7.952057741935484,2.5635509677419352,93.78021780487803,16.349135365853655,0.4751814634146342,-8.486787482297405,-15.097131494885913,-8.427239205350118,0.013926712383848289,226.83870967741936,0.007413182025219,0.0078737585740861,108.27245374282427,31.0
"Townsend, Cade",4S,807254.0,94.18231795811518,20.011206910994765,6.865049947643978,2342.5604701256543,5.963539005235602,5.921287539267016,1.7876414659685864,6.865049947643978,1.7876414659685864,94.18231795811518,20.011206910994765,6.865049947643978,5.2825690302583365e-15,-1.0285547864262903e-15,6.928721703419825e-16,0.005660669334400826,119.41884816753927,0.0028173875412249,0.0073362157238225,103.87567909698052,191.0
"Townsend, Cade",CU,807254.0,81.71326891304348,-18.926100652173915,-6.296238913043478,2585.5197267391304,5.664954347826087,6.035913913043478,1.54977,-6.296238913043478,1.54977,94.18231795811518,20.011206910994765,6.865049947643979,-12.4690490450717,-38.93730756316868,-13.161288860687455,0.008389624214157204,157.6304347826087,0.0038883046970989,0.0075667092185874,105.94884696507283,46.0
"Townsend, Cade",FC,807254.0,87.59038821192053,2.855599337748344,-4.395165430463576,2315.4907165562913,5.743571456953643,5.8571096688741715,1.8718967549668875,-4.395165430463576,1.8718967549668875,94.18231795811518,20.011206910994765,6.865049947643978,-6.591929746194648,-17.15560757324642,-11.260215378107556,0.014033630048482649,123.32450331125828,0.011293074699198,0.007585897596312599,103.61269752786636,151.0
"Townsend, Cade",FS,807254.0,87.25119,8.761570714285714,11.85809,1530.468356857143,5.665920714285714,5.802922857142858,2.067887142857143,11.85809,2.067887142857143,94.18231795811518,20.011206910994765,6.8650499476439775,-6.9311279581151775,-11.249636196709051,4.993040052356021,0.012165941204926756,150.14285714285714,0.0084878725031761,0.0101638397697314,103.61877871461938,14.0
"Waters, Landon",4S,830161.0,93.09579918699187,17.624948780487806,6.520619918699187,2552.1769668617885,5.611167886178861,5.75320756097561,2.8790339024390246,6.520619918699187,2.8790339024390246,93.09579918699188,17.624948780487806,6.520619918699187,1.3864248502636102e-15,-8.304107176058081e-16,1.2230505677781195e-16,0.0014495070201266133,250.024,0.0028173875412249,0.0073362157238225,98.13544125119371,125.0
"Waters, Landon",CH,830161.0,88.99675222222223,8.148985555555555,17.365562222222223,1999.5576306666667,5.8202388888888885,5.587577777777778,3.140565555555556,17.365562222222223,3.140565555555556,93.09579918699188,17.624948780487806,6.520619918699187,-4.099046964769646,-9.47596322493225,10.844942303523036,0.014331378107577833,264.8888888888889,0.0057302139408229,0.0094398261837037,109.11157048802806,9.0
"Waters, Landon",FC,830161.0,88.1294992982456,7.443222280701754,-1.1661433333333333,2653.0894376666665,5.238749122807017,5.727473859649122,2.935504736842105,-1.1661433333333333,2.935504736842105,93.09579918699188,17.624948780487806,6.520619918699187,-4.966299888746255,-10.181726499786052,-7.686763252032521,0.014549419214032359,260.9122807017544,0.011293074699198,0.0075858975963126,104.29262914966998,57.0
"Waters, Landon",SL,830161.0,83.9471672815534,2.438264854368932,-14.322034854368932,2493.18372823301,5.121098058252428,5.724167475728155,2.910434660194175,-14.322034854368932,2.910434660194175,93.09579918699188,17.624948780487806,6.520619918699187,-9.14863190543847,-15.186683926118874,-20.84265477306812,0.009624086508446384,262.61538461538464,0.0074131820252189996,0.0078737585740861,102.80794040409606,104.0
